artists_id,acousticness,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,uri,valence,release_date,artists_name,genres,release_year
5R3Hr2cnCCjt220Jmt2xLf,0.000396,0.752,1.0,192187.0,0.878,https://api.spotify.com/v1/tracks/7rnKVcMj36BgMEphkJQHaH,7rnKVcMj36BgMEphkJQHaH,0.0346,6.0,0.0726,-4.02,"
Oh Oh Ooh Oh
Oh Oh Ooh Oh
Let's Take It Back Back Back Back...
Yeah
Bruk Bruk
Oh Oh Ooh Oh
I Need Your Lovin
I Need Your Lovin
Oh Oh Ooh Oh
I Need Your Lovin
I Need Your Lovin
Oh Oh Ooh Oh
I Need Your Lovin
I Need Your Lovin
Oh Oh Ooh Oh
I Need Your Lovin
I Need Your Lovin
Let's Take It Back Back Back Back...
Yeah
Bruk Bruk
",0.0,Bruk Bruk (I Need Your Lovin),Aamuyön jatkot,43.0,https://p.scdn.co/mp3-preview/8ca03e95dd10629f9a1ddce8720765e5382c1928?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.129,111.979,4.0,https://api.spotify.com/v1/tracks/7rnKVcMj36BgMEphkJQHaH,7rnKVcMj36BgMEphkJQHaH,0.156,2015-08-14,Dillon Francis,"['big room', 'brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'moombahton', 'pop', 'tropical house']",2015.0
6PHIK3kjWggLtVygsOtpqS,5.08e-05,0.419,1.0,231520.0,0.919,https://api.spotify.com/v1/tracks/3isTAn9bchmvkZa6yfidLV,3isTAn9bchmvkZa6yfidLV,0.158,2.0,0.478,-3.441,"

Like a cause without a martyr
Like an effigy of balsa
Like a hairline crack in a radiator
Leaking life

I shout out but it just spins faster
I crawl up but my knees are water
I cling on by my nails to the sweet disaster

And then I fall to the floor like my strings are cut
Pinch myself but I don't wake up
Spit in the wind cause too much is not enough
It starts and ends with you
It starts and ends with you

And I've worn so many faces
Shot my love at fifteen paces
My inheritance is all the thoughts I can't sweep away

I shout out but it just spins faster
I crawl up but my knees are water
I cling on by my nails to the sweet disaster

And then I fall to the floor like my strings are cut
Pinch myself but I don't wake up
Spit in the wind cause too much is not enough
It starts and ends with you
It starts and ends with you
Shout out but it just spins faster
Crawl up but my knees are water
Cling on by my nails to the sweet disaster
And then I fall to the floor like my strings are cut
Spit in the wind but I don't wake up
Pinch myself cause too much is not enough
It starts and ends with you
It starts and ends with you
It starts and ends with you
It starts and ends with you
I shout out but it just spins faster
I crawl up but my knees are water
I shout out but it just spins faster
I crawl up but my knees are water
I shout out but it just spins faster
I crawl up but my knees are water
I shout out but it just spins faster
I crawl up but my knees are water
",1.0,It Starts And Ends With You,Hyväntuulista rokkia,32.0,https://p.scdn.co/mp3-preview/8525624498224aba4ca862e3ddf95b4bbcddd7ec?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0423,118.043,4.0,https://api.spotify.com/v1/tracks/3isTAn9bchmvkZa6yfidLV,3isTAn9bchmvkZa6yfidLV,0.444,2013-03-18,Suede,"['alternative rock', 'britpop', 'chamber pop', 'new wave', 'rock']",2013.0
1z7b1Pr1rSlvWRzsW3HOrS,0.775,0.766,1.0,161985.0,0.548,https://api.spotify.com/v1/tracks/26OhjtaTamFocE08t83ml6,26OhjtaTamFocE08t83ml6,5.57e-06,10.0,0.1,-4.29,"

She got me going psycho
She got me going down
Down, down
Got me living on a tightrope
She got me going down
Down, down
She got me going psycho
She got me going down
Down, down
Got me living on a tightrope
She got me going down
Down, down

Oh no, you lie
I want to, so I
Might call you tonight if I do pick up
I got some Gin in me
A hundred bands on me
I'm feelin' myself, yeah
I might say too much

She got me going psycho
She got me going down
Down, down
Got me living on a tightrope
She got me going down
Down, down
She got me going psycho
She got me going down
Down, down
Got me living on a tightrope
She got me going down
Down, down

I don't know you but I know that you special
Fuck a verse, fuck a hook I'll use the whole instrumental
Just to reiterate the commitment I have to explore
Like would you ride it like a horse like my last name is Lauren
I'm more than interested
Baby I'm infatuated
You been held back I'll get you to graduation
Help you with your cash
Steer you clear of tax evasion
Death grip on your ass
I call that assassination
I'm getting carried away
Let's get married today, fuck
Here I go again like Whitesnake back in the day
I'm crazy and you crazy too
But I love that shit
You're bad and you're broken too
But I love that shit
Just be open to the possibility of me and you
That's all I ask, I've had the hoes, I've got the cash now I want you
Just be open to the possibility of me and you
That's all I ask, I've had the hoes, I've got the cash

She got me going psycho
She got me going down
Down, down
Got me living on a tightrope
She got me going down
Down, down
She got me going psycho
She got me going down
Down, down
Got me living on a tightrope
She got me going down
Down, down

She got me going psycho
",1.0,"Psycho, Pt. 2",All The Feels,77.0,https://p.scdn.co/mp3-preview/7b98b3b81be1ec4bfed0eabde8d5d69d0fd4800b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.235,82.944,4.0,https://api.spotify.com/v1/tracks/26OhjtaTamFocE08t83ml6,26OhjtaTamFocE08t83ml6,0.424,2016-11-08,Russ,"['pop', 'rap']",2016.0
6LuN9FCkKOj5PcnpouEgny,0.885,0.769,1.0,209185.0,0.511,https://api.spotify.com/v1/tracks/58nciIyr5vKpUJkUXXkxCq,58nciIyr5vKpUJkUXXkxCq,0.000186,6.0,0.106,-6.673,"

We've been here before, surrounded in the cold
You take me to places I've never known
And you push me to places I'll never go
I would die for you
Tell me the truth
Am I all that you would need?
If we're keeping it a hundred, you're all that I need for me
From the jump until forever from now, I would ride for you

But you got me shot down by love
You got my heart now
Why won't you stop now?
Oh I've been knocked down by you
You got my heart now
Why won't you stop now?

I've been through it whole
I've been through the worst
But I never knew how much our love could hurt
Over my family I put you first
Writing out my feelings is the only thing that work
I don't hear from the friends I thought were mine too
But I hold on to the poems I would write you
Happy seventeen, I saw us two and you saw three
I guess our lines are structured like a haiku
[Chorus 2
You got me shot down by love
And you got my heart now
Why won't you stop now?
Oh I've been knocked down by you
And you got my heart now
Why won't you stop now?

Knocked down, knocked down
Knocked down, knocked down
Knocked down
Knocked down

I've been shot down by love
You got my heart now
Why won't you stop now?
I've been knocked down by you
And you got my heart now
Why won't you stop now?
",1.0,Shot Down,All The Feels,62.0,https://p.scdn.co/mp3-preview/5a2caea38f69268f74cfb62a0f007e17353ea7c2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0609,123.954,4.0,https://api.spotify.com/v1/tracks/58nciIyr5vKpUJkUXXkxCq,58nciIyr5vKpUJkUXXkxCq,0.507,2017-02-03,Khalid,['pop'],2017.0
0EyuKHE1AeE9lWUF8mzKVp,0.00238,0.48,1.0,214067.0,0.792,https://api.spotify.com/v1/tracks/6WdoToI0z5f4A4kbZ3SXoa,6WdoToI0z5f4A4kbZ3SXoa,0.0,7.0,0.169,-6.443,"
She calls me from the cold
Just when I was low
Feeling short of stable
All that she intends
And all she keeps inside
Isn't on the label
She says she's ashamed
Can she take me for a while?
Can I be a friend?
We'll forget the past
Or maybe I'm not able
And I break at the bend
We're here and now
Will we ever be again?
'Cause I have found
All that shimmers in this world is sure to fade
Away again
She dreams a champagne dream
Strawberry surprise
Pink linen on white paper
Lavender and cream
Fields of butterflies
Reality escapes her
She says that love
Is for fools that fall behind
And I'm somewhere between
I never really know
A killer from a savior
'Til I break at the bend
We're here and now
Will we ever be again?
'Cause I have found
All that shimmers in this world is sure to fade
Away again
It's too far away for me to hold
Too far away
It's too far away for me to hold
Too far away, ah-ow
Yeah, it's too far away for me to hold
Too far away, ah-ow
It's too far away for me to hold
Too far away
It's too far away for me to hold
Too far away, ah-ow
It's too far away for me to hold
Too far away
Guess I'll let it go
",1.0,Shimmer - Single Version,Post-Grunge,58.0,https://p.scdn.co/mp3-preview/6f065f516cbc0ccf3e91e59f5fc597c32f40c944?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0411,114.605,4.0,https://api.spotify.com/v1/tracks/6WdoToI0z5f4A4kbZ3SXoa,6WdoToI0z5f4A4kbZ3SXoa,0.465,1998-03-31,Fuel,"['alternative metal', 'alternative rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",1998.0
3tlXnStJ1fFhdScmQeLpuG,0.711,0.689,1.0,212992.0,0.394,https://api.spotify.com/v1/tracks/5NijSs5dAwaIybq1GaRTIe,5NijSs5dAwaIybq1GaRTIe,0.000905,2.0,0.0859,-10.102,"

I feel like there's no such thing as a relationship with condoms
It's a one that won't last
That's it, real shit
Gotta go rawI-I know that’s what Fay ‘bout
Yeah
Real shit
You know, they says, without is better so
No pull out game
Pull out game weak
No condom
It's embarrasing
That's what they say
That's what the- That's what they say
And girls hate condoms too, everybody hate condoms
Yeah condoms are just terrible dog
Except for the people who got burned beforeNiggas need- niggas need to live like the 70's and shit
I mean shit, if we talking and you doing that thing bro, after two three times bro, that shit like
Two or three?
This nigga said the first time
For real?
Yeah
What just happened, did you do it?
I said no
Ah
I wa- I was scared
It's funny how certain bitches you'll hit raw and then the other ones you just like
Yo it's just the vibe dog
Yeah you gotta feel the vibe
It's the vibe bro, some- some they try to push up on you and like woa-woah what are you doing
It's scary as sh- I gotta be the one that’s pressuring you to fuck raw
Yeah
If you ask me then I'll get a little bit turned off by it
Ah that's true
I'll start thinking who the fuck she gon' ask
Word
Word, that's true
I won't be thinking so...

Know you ride it right
I might just die tonight
But you know i'm still coming through baby
I know its bad for me
And you know it tastes so sweet
I think i need your abuse baby

Girl you do damage to me
You know I love it, Yeah I love you
Ain't nothing better for me now
Girl you do damage to me
You know, I love it, yeah I love you
Ain't nothing better for me now
Than your poison baby

Angel of the night
Drown between your thighs
I'm still here, ain't no excuse baby
I see you in my sleep
I'm scarred beyond belief
Ain't nothing you can't make me do, baby

Girl you do damage to me
You know I love it, Yeah I love you
Ain't nothing better for me now
Girl you do damage to me
You know, I love it, yeah I love you
Ain't nothing better for me now
Than your poison baby

Girl you know I play my role when i'm inside that
With my hands around your throat I know you like that
Girl I'll do anything
To hear you scream my name, I love your game, I do, I do

Girl you do damage to me
But i love it babe
Oh you're poisonous baby
",0.0,Poison,All The Feels,69.0,https://p.scdn.co/mp3-preview/377558b6d9ac9c5c3c1bde6ae656d2998c2e224a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.065,117.489,3.0,https://api.spotify.com/v1/tracks/5NijSs5dAwaIybq1GaRTIe,5NijSs5dAwaIybq1GaRTIe,0.382,2016-08-03,Brent Faiyaz,"['alternative r&b', 'deep pop r&b', 'dmv rap', 'indie r&b', 'pop rap', 'r&b', 'rap', 'trap soul']",2016.0
7e1ICztHM2Sc4JNLxeMXYl,0.0607,0.547,1.0,246240.0,0.294,https://api.spotify.com/v1/tracks/4LkLfPYc3yjOta7Gk8FDRB,4LkLfPYc3yjOta7Gk8FDRB,0.786,7.0,0.0933,-10.202,-99,1.0,Think About Me,All The Feels,69.0,https://p.scdn.co/mp3-preview/ddf52779d6dff518277abf407598cd9aecabe8f7?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0482,105.027,4.0,https://api.spotify.com/v1/tracks/4LkLfPYc3yjOta7Gk8FDRB,4LkLfPYc3yjOta7Gk8FDRB,0.11,2017-10-13,dvsn,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap soul', 'urban contemporary']",2017.0
4sf3QZW8a3xZ14IGsOAzoy,0.000141,0.828,1.0,277800.0,0.769,https://api.spotify.com/v1/tracks/0UHhtA7tNKZaEPh7hYZVGP,0UHhtA7tNKZaEPh7hYZVGP,0.741,6.0,0.184,-10.409,-99,1.0,Feeling for You,בריזה של ערב,51.0,https://p.scdn.co/mp3-preview/077a8f828493fbf83958d12f1ece40e73ae7dee5?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0828,133.055,4.0,https://api.spotify.com/v1/tracks/0UHhtA7tNKZaEPh7hYZVGP,0UHhtA7tNKZaEPh7hYZVGP,0.73,1999,Cassius,"['alternative dance', 'big beat', 'dance-punk', 'disco house', 'electro house', 'electronic', 'filter house', 'new rave']",1999.0
0lZoBs4Pzo7R89JM9lxwoT,0.384,0.679,1.0,262267.0,0.773,https://api.spotify.com/v1/tracks/7dH1uyeLjl0OHWjaJ1GC5k,7dH1uyeLjl0OHWjaJ1GC5k,3.52e-05,7.0,0.161,-7.997,"

Pick it up
This'll get you out of your head
China's hanging out by the railings
Of the motorshed
She goes with a real hit biker
He's a metalhead
She looks me up and down
Talking dirty eyes
Sweet saying boy baby
I could lick ya any time
Keep it up
That's right...here we go again
Bit later I'm going to run
Into her round the back
While other guys break heads
In the Sugar Shack
Don't give me drink I don't want to
Get too stoned
Then we're going to see who's going to
Take who home

The violence of summer
A love's taking over
It starts with desire
Ends up under cover

Those lips will make me rise
You may look down but don't think twice
Slow death is on the way
So what man I still want to play
One, two
This'll get you out of your mind
This'll get you up...let's go
Maybe take a ride going south
Where her mother writes
Before bad news catches up
We still got a little time
We'll leave it all so far away
One thing is sure we shouldn't stay
I take it all little Chine going to
Get the runaround a run... a runaround


China... na china...nanana
China... na china...nanana
China... na china...nanana
China... na china...nana

",1.0,Violence Of Summer (Love's Taking Over),90's De Vuelta,39.0,https://p.scdn.co/mp3-preview/01a3899c3c671d26e951be98f523caf34011153b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0292,133.018,4.0,https://api.spotify.com/v1/tracks/7dH1uyeLjl0OHWjaJ1GC5k,7dH1uyeLjl0OHWjaJ1GC5k,0.714,1990-08-20,Duran Duran,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",1990.0
4OgNARLQSC4yy7Dsa5cqxx,0.113,0.28,1.0,279027.0,0.369,https://api.spotify.com/v1/tracks/0vhOhQerNeK037EpSmphzb,0vhOhQerNeK037EpSmphzb,0.000129,5.0,0.0995,-14.425,"
Ya me canse, que no me acaricies ni con la mirada
De ser en tu cama una tercera almohada
De ver que el futuro se va haciendo flaco
De saber que la vida no es mas que un rato
Y sentirme mujer porque lavo los platos
Ya me canse, de decir que te amo y ver que estas dormido
De hacerte una cena especial y ver que te has ido
De ser un ama de casa y nada mas
Con la diferencia del siempre y el jamas
Y hasta sentirme feliz cuando te vas
Detras de mi ventana
Veo pasar la maсana en la espera de la noche
Me destapo el escote
Para que este te provoque tu fallida ansiedad
Detras de mi ventana
Veo pasar al destino disfrazado de asesino
Burlandose a carcajadas de este ingrato concubino
Detras de mi ventana
Se ma va la vida, contigo pero sola
Ya me canse de ser para ti como cualquier camisa
Que se plancha y se arruga al compas de tu risa
De ser un objeto mas en tu casa
Como un trapo, una silla, una simple tasa
Y que tu ni te enteres de que es lo que pasa
Detras de mi ventana
Veo pasar la maсana en la espera de la noche
Me destapo el escote
Para que este te provoque tu fallida ansiedad
Detras de mi ventana
Veo pasar al destino disfrazado de asesino
Burlandose a carcajadas de este ingrato concubino
Detras de mi ventana
Se ma va la vida, contigo pero sola... Sola
",1.0,Detrás de Mi Ventana,Hechas en México,62.0,https://p.scdn.co/mp3-preview/e24303285d81f8e9a346bd3fc56d44829d47fc8b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0375,203.616,3.0,https://api.spotify.com/v1/tracks/0vhOhQerNeK037EpSmphzb,0vhOhQerNeK037EpSmphzb,0.203,1993,Yuri,"['grupera', 'latin', 'latin pop', 'mexican pop', 'ranchera']",1993.0
7l8rOFwZFQ3G0sgZ7gjGng,0.358,0.561,1.0,273052.0,0.578,https://api.spotify.com/v1/tracks/51kdMEGmW6SJfntqGcg4Fh,51kdMEGmW6SJfntqGcg4Fh,0.0,5.0,0.108,-5.724,"
IKON의 바람 (FREEDOM) 가사
그대의 손길은 향기로운 로션
건조한 내 맘을 어루만져
그대의 눈빛은 푸른 빛깔 ocean
시원한 파도에 몸을 던져
한 편의 영화에서 갓 튀어나온 듯
넌 내 삶의 drama climax 반전 롤러코스터
칙칙했던 내 일상의 up down 점점 커지고
때로는 네가 미워 죽겠다가도
네가 없으면 죽겠더라고
나의 삶에 너는 유일한 빛
나의 만화경 see, everything is so beautiful
돈이 뭐가 그리 중요해
너 하나만 있으면 돼
영원한 건 없다지만
그게 우린 아니었으면 해
그대의 손길은 향기로운 로션
건조한 내 맘을 어루만져
그대의 눈빛은 푸른 빛깔 ocean
시원한 파도에 몸을 던져
눈부시게 햇살 좋은 날
낭만적인 별이 수놓은 밤
Wanna be with you
Only you
Only you
꽃이 피었어 건조한 내 맘에
뭐가 예쁘다고 생각날까 이 밤에
우리말이야
나이는 좀 먹고 돈도 좀 벌고
즐길 거 엔간히 즐긴 다음
거창한 약속은 못해도
평생을 같이 살자
돈이 뭐가 그리 중요해
너 하나만 있으면 돼
영원한 건 없다지만
그게 우린 아니었으면 해
그대의 손길은 향기로운 로션
건조한 내 맘을 어루만져
그대의 눈빛은 푸른 빛깔 ocean
시원한 파도에 몸을 던져
눈부시게 햇살 좋은 날
낭만적인 별이 수놓은 밤
Wanna be with you
Only you
Only you
우연처럼 내게 다가온
그대의 황홀한 침범이
평범했던 나의 세상을
동화처럼 만들었어요
눈부시게 햇살 좋은 날
낭만적인 별이 수놓은 밤
Wanna be with you
Only you
Only you
Wanna be with you
Only you
Only you
Wanna be with you
Only you
Only you
",1.0,Across the universe,Morning K-Pop!,32.0,https://p.scdn.co/mp3-preview/3c7b76f2394f15a6f89cf56d5afd6e2fd91c8802?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0519,95.122,4.0,https://api.spotify.com/v1/tracks/51kdMEGmW6SJfntqGcg4Fh,51kdMEGmW6SJfntqGcg4Fh,0.313,2019-01-19,Jung Seung Hwan,"['k-indie', 'k-pop', 'korean pop', 'world worship']",2019.0
2sil8z5kiy4r76CRTXxBCA,0.0691,0.464,1.0,270000.0,0.701,https://api.spotify.com/v1/tracks/1G8jae4jD8mwkXdodqHsBM,1G8jae4jD8mwkXdodqHsBM,0.00182,9.0,0.0766,-5.943,"

I could stay awake just to hear you breathin'
Watch you smile while you are sleeping
While you're far away and dreaming
I could spend my life in this sweet surrender
I could stay lost in this moment forever
Where every moment spent with you is a moment I treasure

Don't want to close my eyes
I don't want to fall asleep
'Cause I'd miss you, baby
And I don't wanna miss a thing
'Cause even when I dream of you (even when I dream)
The sweetest dream would never do
I'd still miss you, babe
And I don't want to miss a thing

Lying close to you feeling your heart beating
And I'm wondering what you're dreaming
Wonderin' if it's me you're seeing
Then I kiss your eyes and thank God we're together
And I just want to stay with you
In this moment forever
Forever and ever

I don't want to close my eyes
I don't want to fall asleep
'Cause I'd miss you, baby
And I don't wanna miss a thing
'Cause even when I dream of you (even when I dream)
The sweetest dream would never do
I'd still miss you, baby
And I don't want to miss a thing

I don't want to miss one smile
I don't want to miss one kiss
Well, I just want to be with you
Right here with you, just like this
I just want to hold you close
I feel your heart so close to mine
And just stay here in this moment
For all the rest of time
Yeah (yeah)
Yeah (yeah)
Yeah!

Don't want to close my eyes
Don't want to fall asleep
'Cause I'd miss you, baby
And I don't wanna miss a thing
'Cause even when I dream of you (even when I dream)
The sweetest dream would never do
I'd still miss you, baby
And I don't want to miss a thing

I don't want to close my eyes
I don't want to fall asleep
'Cause I'd miss you, baby
And I don't wanna miss a thing
'Cause even when I dream of you
The sweetest dream would never do
I'd still miss you, baby
And I don't want to miss a thing

Don't want to close my eyes
I don't want to fall asleep, yeah
I don't want to miss a thing
",1.0,Name,90s Acoustic,68.0,https://p.scdn.co/mp3-preview/4593361b020e02493ad185554f231124f05ab969?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0341,73.97,4.0,https://api.spotify.com/v1/tracks/1G8jae4jD8mwkXdodqHsBM,1G8jae4jD8mwkXdodqHsBM,0.407,1995-03-10,The Goo Goo Dolls,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",1995.0
6TcnmlCSxihzWOQJ8k0rNS,0.00327,0.562,1.0,253413.0,0.593,https://api.spotify.com/v1/tracks/3Uvx1TO0Kg5HgGPk58lHXv,3Uvx1TO0Kg5HgGPk58lHXv,0.00139,5.0,0.0967,-9.362,"

I'm only pretty sure that I can't take anymore
Before you take a swing
I wonder what are we fighting for
When I say out loud
""I want to get out of this""
I wonder is there anything
I'm going to miss

I wonder how it's going to be
When you don't know me
How's it going to be
When you're sure I'm not there
How's it going to be
When there's no one there to talk to
Between you and me
'Cause I don't care
How's it going to be
How's it going to be

Where we used to laugh
There's a shouting match
Sharp as a thumbnail scratch
A silence I can't ignore
Like the hammock by the
Doorway we spent time in, swings empty
Don't see lightning like last fall
When it was always about to hit me

I wonder how's it going to be
When it goes down
How's it going to be
When you're not around
How's it going to be
When you found out there was nothing
Between you and me
Cause I don't care
How's it going to be
How's it going to be

And how's it going to be
When you don't know me anymore
And how's it going to be
Want to get myself back in again
The soft dive of oblivion
I want to taste the salt of your skin
The soft dive of oblivion (Oblivion)

How's it going to be
When you don't know me anymore
How's it going to be?
How's it going to be?
",1.0,How's It Going to Be,90s Acoustic,68.0,https://p.scdn.co/mp3-preview/da6695279f59c190fd1ee02cb5729f6f56b8415f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0263,80.289,4.0,https://api.spotify.com/v1/tracks/3Uvx1TO0Kg5HgGPk58lHXv,3Uvx1TO0Kg5HgGPk58lHXv,0.574,1997-04-08,Third Eye Blind,"['alternative rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge', 'rock']",1997.0
3YcBF2ttyueytpXtEzn1Za,0.519,0.403,1.0,195973.0,0.498,https://api.spotify.com/v1/tracks/65QweyWLYg5kapDDE8teNn,65QweyWLYg5kapDDE8teNn,0.0,9.0,0.267,-6.888,"
You are stellar
Meet me in outer space
We could spend the night
Watch the earth come up
I've grown tired of that place
Won't you come with me?
We could start again
How do you do it?
Make me feel like I do
How do you do it?
It's better than I ever knew, ho
Meet me in outer space
I will hold you close
If you're afraid of heights
I need you to see this place
It might be the only way
That I can show you how
It feels to be inside you
How do you do it?
Make me feel like I do
How do you do it?
It's better than I ever knew, yeah
How do you do it?
Make me feel like I do
You do
Ohh
You are stellar
You are stellar
How do you do it?
Make me feel like I do
How do you do it?
It's better than I ever knew, oh
How do you do it?
Make me feel like I do
How do you do it?
Make me feel like I do
Yeah
",1.0,Stellar - acoustic,90s Acoustic,60.0,https://p.scdn.co/mp3-preview/4324a45f3529eeebc3df298c9fb0518de88938db?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0332,128.192,4.0,https://api.spotify.com/v1/tracks/65QweyWLYg5kapDDE8teNn,65QweyWLYg5kapDDE8teNn,0.351,2000-08-18,Incubus,"['alternative metal', 'alternative rock', 'funk metal', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",2000.0
6JW8wliOEwaDZ231ZY7cf4,5.42e-05,0.328,1.0,330173.0,0.971,https://api.spotify.com/v1/tracks/2L1UifessLANOeMMSOdXAQ,2L1UifessLANOeMMSOdXAQ,0.00353,7.0,0.0518,-5.56,"
What happened to me?
Felt like I had everything
Such a big catastrophe, but I had to deal with the struggle
It all began passing life so easily
Ready for almost anything, but it took a different direction
Then, one night, sharp turns
A light came from nowhere
Blown away
Never felt my injuries
Bleeding deep inside of me
Just knew I had to help all those people
Lost
My mind
It's gone
That life
Lost
I've been looking for myself
It haunts me everyday
I'm searching for a truth no longer there
Transformed I'm someone else
Must face my phantom self
Transformed I'm someone else
Must face my phantom self
It's a mystery
Changed my body's chemistry
Always creeping up on me
Wiped out my whole soul of existence
The crash
Flashbacks
Carnage
The blood keeps on flowing
Killing me
Trapped inside this tragedy
Can't see the road in front of me
Replay this nightmare over and over
Lost
I've been looking for myself
It haunts me everyday
I'm searching for a truth no longer there
Transformed I'm someone else
Must face my phantom self
Transformed I'm someone else
I'll face my phantom self
Lost
I've been looking for myself
It haunts me everyday
I'm searching for a truth no longer there
Transformed I'm someone else
Must face my phantom self
Transformed I'm someone else
I'll face my phantom self
",1.0,Phantom Self,Ultimate Metal,38.0,https://p.scdn.co/mp3-preview/fb4b37093188e4a87bec384494e792a17dc9fbfb?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.179,123.89,4.0,https://api.spotify.com/v1/tracks/2L1UifessLANOeMMSOdXAQ,2L1UifessLANOeMMSOdXAQ,0.154,2017-01-13,Sepultura,"['alternative metal', 'brazilian metal', 'brazilian thrash metal', 'death metal', 'groove metal', 'hard rock', 'latin metal', 'metal', 'nu metal', 'old school thrash', 'rap rock', 'rock', 'speed metal', 'thrash metal']",2017.0
0NmYchKQ8JIR9QHYJA0FRe,3.21e-05,0.327,1.0,449787.0,0.98,https://api.spotify.com/v1/tracks/7Gfv4FtBwQZpqeBHQUI1C7,7Gfv4FtBwQZpqeBHQUI1C7,0.0152,4.0,0.0895,-4.436,"
Somewhere out where no one knows
Runs a cool evolution fight
Way out there where no one goes
And it's got to keep moving
Got to keep getting it right
Sphere's to the piston charged
Ombustable delight
The single minded supercharged
That' got to get moving
Got to keep getting it right
A call to arms
A call right through the dream
A call to action
Blow up the in between
Feed, feed your engine
Feed, feed your Wolverine
Feed, feed the tension
Mean green killing machine
C'mon, c'mon and say what my name is
Mean green killing machine
The clock, your only friend
As time leaves it's debris
Your soul is on the mend
But time is killing me
I gave you everything
But a machine
I'll always be
They got nothing more to add to the conversation
They drink gasoline from a dirty glass
They got nothing but a sad–sad situation
With nothing more to ad to the damnation
Nuts & bolts & screws with no social class
They got nothing but a sad–sad situation
It's a sad, sad, sad situation
Nuts & bolts & screws, balls of brass
If you're out where no one goes
Where no one cares to lie
Keep 'em open don't you blink
I'm talking 'bout, talking 'bout your eyes
It's faster than the speed of light
And sonically disguised
There comes the mean green motherfucker blazing 'cross the sky
A call to arms
A call right through the dream
A call to action
Blow up the in between
Feed, feed your engine
Feed, feed your Wolverine
Feed, feed the tension
Mean green killing machine
Killing machine
Killing machine
Mean green killing machine
",0.0,"Mean, Green, Killing Machine",Ultimate Metal,47.0,https://p.scdn.co/mp3-preview/b9eb630354e25fa1520b49bf9661f9a81d78316f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0971,198.987,4.0,https://api.spotify.com/v1/tracks/7Gfv4FtBwQZpqeBHQUI1C7,7Gfv4FtBwQZpqeBHQUI1C7,0.441,2017-02-10,Overkill,"['crossover thrash', 'death metal', 'groove metal', 'hard rock', 'metal', 'nwobhm', 'old school thrash', 'power metal', 'progressive metal', 'rock', 'speed metal', 'thrash metal']",2017.0
